path,text,num_frames,fps,height,width,aspect_ratio,resolution,text_len
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g06_c01.avi,45,256,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g02_c01.avi,45,247,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g02_c06.avi,45,253,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g06_c06.avi,45,256,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g03_c07.avi,45,269,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g07_c07.avi,45,252,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g13_c01.avi,45,235,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g17_c01.avi,45,191,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g08_c02.avi,45,260,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g04_c05.avi,45,255,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g04_c02.avi,45,253,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g08_c05.avi,45,244,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g10_c03.avi,45,253,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g18_c04.avi,45,239,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g14_c03.avi,45,274,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g23_c02.avi,45,243,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g14_c04.avi,45,247,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g10_c04.avi,45,247,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g18_c03.avi,45,245,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g12_c01.avi,45,262,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g16_c01.avi,45,232,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g05_c02.avi,45,241,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g09_c05.avi,45,259,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g01_c02.avi,45,248,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g09_c02.avi,45,253,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g05_c05.avi,45,260,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g22_c02.avi,45,256,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g15_c04.avi,45,254,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g11_c04.avi,45,253,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g19_c03.avi,45,236,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g11_c03.avi,45,249,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g19_c04.avi,45,258,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g22_c05.avi,45,237,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g15_c03.avi,45,257,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g23_c03.avi,45,251,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g14_c05.avi,45,247,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g18_c02.avi,45,235,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g10_c02.avi,45,254,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g23_c04.avi,45,247,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g14_c02.avi,45,250,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g04_c03.avi,45,246,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g08_c04.avi,45,250,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g08_c03.avi,45,254,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g04_c04.avi,45,249,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g20_c01.avi,45,241,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g24_c01.avi,45,242,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g03_c06.avi,45,257,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g07_c06.avi,45,247,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g07_c01.avi,45,253,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g03_c01.avi,45,263,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g10_c01.avi,45,252,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g14_c01.avi,45,233,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g18_c01.avi,45,251,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g20_c02.avi,45,249,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g17_c04.avi,45,210,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g13_c04.avi,45,265,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g24_c02.avi,45,260,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g13_c03.avi,45,243,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g17_c03.avi,45,209,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g07_c02.avi,45,261,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g03_c02.avi,45,249,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g03_c05.avi,45,276,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g07_c05.avi,45,248,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g06_c03.avi,45,257,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g02_c03.avi,45,248,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g02_c04.avi,45,247,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g06_c04.avi,45,252,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g21_c03.avi,45,259,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g12_c05.avi,45,251,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g25_c03.avi,45,249,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g12_c02.avi,45,253,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g25_c04.avi,45,249,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g21_c04.avi,45,259,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g16_c02.avi,45,258,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g09_c01.avi,45,262,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g05_c01.avi,45,243,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g09_c06.avi,45,248,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g01_c01.avi,45,257,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g22_c06.avi,45,254,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g22_c01.avi,45,255,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g03_c04.avi,45,256,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g07_c04.avi,45,250,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g07_c03.avi,45,246,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g03_c03.avi,45,253,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g13_c02.avi,45,257,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g24_c04.avi,45,241,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g20_c04.avi,45,264,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g17_c02.avi,45,198,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g20_c03.avi,45,249,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g24_c03.avi,45,245,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g04_c01.avi,45,260,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g08_c01.avi,45,258,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g23_c01.avi,45,251,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g19_c01.avi,45,256,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g11_c01.avi,45,264,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g15_c01.avi,45,250,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g12_c03.avi,45,253,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g25_c05.avi,45,254,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g16_c03.avi,45,251,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g21_c02.avi,45,241,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g16_c04.avi,45,235,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g12_c04.avi,45,243,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g25_c02.avi,45,253,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g02_c05.avi,45,247,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g06_c05.avi,45,238,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g06_c02.avi,45,240,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/JugglingBalls/v_JugglingBalls_g02_c02.avi,45,253,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g02_c03.avi,66,509,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g06_c03.avi,66,177,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g06_c04.avi,66,187,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g02_c04.avi,66,180,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g25_c03.avi,66,201,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g21_c03.avi,66,173,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g16_c02.avi,66,183,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g21_c04.avi,66,174,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g25_c04.avi,66,175,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g12_c02.avi,66,181,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g09_c01.avi,66,170,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g01_c01.avi,66,186,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g05_c01.avi,66,176,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g22_c01.avi,66,170,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g14_c01.avi,66,161,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g10_c01.avi,66,174,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g18_c01.avi,66,173,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g24_c02.avi,66,178,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g13_c04.avi,66,171,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g17_c04.avi,66,176,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g20_c02.avi,66,173,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g17_c03.avi,66,167,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g13_c03.avi,66,172,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g03_c02.avi,66,181,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g07_c02.avi,66,174,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g19_c01.avi,66,204,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g15_c01.avi,66,141,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g11_c01.avi,66,198,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g16_c03.avi,66,171,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g12_c03.avi,66,197,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g25_c02.avi,66,191,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g12_c04.avi,66,171,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g16_c04.avi,66,183,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g21_c02.avi,66,174,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g02_c02.avi,66,339,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g06_c02.avi,66,176,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g07_c04.avi,66,173,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g03_c04.avi,66,199,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g03_c03.avi,66,181,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g07_c03.avi,66,168,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g17_c02.avi,66,185,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g20_c04.avi,66,179,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g24_c04.avi,66,177,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g13_c02.avi,66,171,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g24_c03.avi,66,191,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g20_c03.avi,66,170,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g04_c01.avi,66,176,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g08_c01.avi,66,191,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g23_c01.avi,66,180,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g17_c01.avi,66,176,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g13_c01.avi,66,180,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g08_c02.avi,66,184,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g04_c02.avi,66,174,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g14_c03.avi,66,172,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g18_c04.avi,66,154,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g10_c03.avi,66,163,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g18_c03.avi,66,188,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g10_c04.avi,66,173,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g14_c04.avi,66,176,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g23_c02.avi,66,171,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g15_c02.avi,66,168,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g22_c04.avi,66,170,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g11_c02.avi,66,190,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g19_c02.avi,66,204,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g22_c03.avi,66,171,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g05_c04.avi,66,184,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g01_c04.avi,66,178,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g09_c03.avi,66,175,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g01_c03.avi,66,170,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g09_c04.avi,66,187,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g05_c03.avi,66,169,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g25_c01.avi,66,192,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g21_c01.avi,66,183,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g02_c01.avi,66,169,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g06_c01.avi,66,177,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g18_c02.avi,66,182,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g23_c03.avi,66,196,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g14_c02.avi,66,169,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g23_c04.avi,66,188,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g10_c02.avi,66,174,25,240,320,1.333333333,"(320, 240)",13
/nfs/data/banyuanhao/video/UCF101/PlayingViolin/v_PlayingViolin_g08_c04.avi,66,181,25,240,320,1.333333333,"(320, 240)",13
